minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions,fitness
2.54,8.62,8.4,9.0,0.89,7.19,4.15,455.72,97.62,0.83,184.22,11.37,66.56,54.36,0.0,-1.54
2.54,8.33,9.33,9.0,1.43,7.07,4.26,471.29,106.45,0.87,207.05,10.97,64.53,53.38,0.0,-1.06
1.26,7.81,12.49,9.0,0.88,4.78,4.18,490.5,140.7,0.89,222.36,11.29,65.54,53.96,7.0,4.0
2.54,8.33,8.93,9.0,0.81,7.19,4.18,461.82,104.25,0.83,190.18,11.45,66.57,54.16,8.0,4.0
4.18,8.58,14.85,9.0,0.89,7.17,4.34,508.46,140.44,0.92,237.49,11.34,66.4,53.73,0.0,-1.12
2.54,8.74,9.52,9.0,1.95,7.19,4.5,616.92,209.95,1.08,347.56,10.44,66.48,48.8,0.0,0.43
2.63,6.83,8.93,9.0,1.99,2.8,4.34,510.19,109.56,0.91,253.93,10.27,62.27,50.66,0.0,-0.22
3.21,7.15,8.93,9.0,1.12,7.19,4.46,543.97,157.48,0.98,273.61,11.08,66.47,52.67,0.0,-0.67
2.54,7.45,4.35,9.0,1.58,7.19,4.13,491.95,110.56,0.88,228.06,10.74,64.46,52.1,0.0,-0.84
2.54,4.78,8.93,9.0,0.82,7.19,4.45,482.27,121.61,0.88,215.49,11.16,65.2,53.7,2.0,4.0
2.54,8.3,7.5,9.0,0.89,4.02,4.31,483.95,119.56,0.87,215.25,11.19,65.72,53.45,0.0,-1.11
2.54,8.33,7.09,9.0,1.93,6.8,4.39,568.5,171.43,1.04,305.7,10.51,64.23,51.08,0.0,-0.13
2.54,6.27,14.67,9.0,0.89,6.1,4.32,461.92,103.16,0.82,191.62,11.25,66.2,53.18,0.0,-1.17
2.54,9.04,8.93,9.0,1.46,3.5,4.41,503.77,129.05,0.91,238.87,10.84,64.68,52.43,0.0,-0.65
3.85,9.04,8.93,9.0,1.46,3.5,4.55,603.8,178.43,1.04,335.35,10.67,66.08,51.03,0.0,-0.07
2.62,9.04,12.38,9.0,1.8,3.5,4.23,501.31,125.36,0.91,241.56,10.59,63.19,52.21,0.0,-0.63
2.54,9.04,14.08,9.0,1.14,3.5,4.2,502.52,130.24,0.89,232.88,11.13,66.03,52.91,0.0,-1.05
3.66,9.04,8.93,9.0,1.1,3.5,4.6,600.9,207.1,1.1,330.87,10.92,66.22,52.43,0.0,-0.23
4.98,8.77,8.93,9.0,1.46,6.36,4.33,484.78,100.11,0.86,218.33,10.87,65.18,52.43,0.0,-0.85
2.54,6.49,6.49,9.0,1.55,3.5,4.17,464.32,81.6,0.84,201.67,10.65,64.13,51.9,0.0,-0.85
2.54,7.51,10.39,9.0,1.07,6.46,4.42,493.57,122.67,0.9,225.24,11.19,65.62,53.77,0.0,-1.05
2.54,9.04,14.77,9.0,1.47,3.68,4.21,458.48,98.36,0.85,195.4,10.92,64.18,53.67,0.0,-1.13
3.79,9.04,14.08,9.0,0.97,3.5,4.26,482.18,116.86,0.87,213.16,11.23,65.77,54.03,0.0,-1.25
3.77,7.32,6.95,9.0,1.87,6.61,4.55,480.17,85.54,0.87,219.34,10.59,63.56,51.85,0.0,-0.5
2.54,5.82,13.25,9.0,1.14,3.5,4.3,509.68,123.26,0.9,239.27,10.97,66.22,52.52,0.0,-0.85
1.34,7.97,8.79,9.0,1.14,4.8,4.29,503.11,142.36,0.9,233.92,11.11,65.92,52.97,1.0,4.0
2.54,9.04,9.44,9.0,1.14,6.46,4.28,510.28,139.57,0.92,241.57,11.14,65.81,53.37,0.0,-1.01
4.92,7.82,14.08,9.0,1.62,4.95,4.25,490.89,98.52,0.87,225.44,10.79,64.92,52.36,0.0,-0.86
2.56,8.88,14.08,9.0,1.45,3.5,4.25,507.27,131.32,0.92,241.34,10.86,65.08,52.59,0.0,-0.8
2.54,7.45,12.82,9.0,1.14,2.86,4.51,513.63,133.26,0.93,247.5,10.99,65.09,53.39,0.0,-0.76
2.54,8.33,5.55,9.0,0.89,7.19,4.07,450.74,94.87,0.82,183.27,11.27,65.42,53.97,0.0,-1.51
2.54,7.41,6.08,9.0,0.89,7.19,4.29,465.0,104.95,0.84,196.13,11.22,65.8,53.3,0.0,-1.18
2.54,6.33,8.93,9.0,1.46,5.08,4.42,557.33,146.15,1.0,291.06,10.75,65.13,51.62,0.0,-0.42
2.54,8.33,8.93,9.0,0.89,7.19,4.06,464.41,105.09,0.84,194.15,11.38,66.18,54.0,0.0,-1.55
1.48,8.33,4.73,9.0,1.25,4.05,4.24,497.89,133.83,0.88,230.34,10.94,65.48,52.5,0.0,-0.83
2.54,8.31,8.93,9.0,1.07,7.23,4.32,481.81,114.99,0.88,215.15,11.2,65.23,54.1,0.0,-1.2
2.97,8.33,9.2,9.0,0.89,3.67,4.41,487.97,122.53,0.88,218.91,11.2,65.85,53.44,0.0,-1.02
2.54,7.63,9.41,9.0,0.89,7.19,4.14,479.79,115.77,0.87,209.35,11.3,66.18,53.69,0.0,-1.35
2.54,8.33,8.93,9.0,0.89,7.23,4.21,498.81,130.51,0.88,227.45,11.34,66.68,53.63,0.0,-1.25
2.54,8.31,8.93,9.0,1.07,7.2,4.29,483.26,115.24,0.88,215.72,11.22,65.44,53.92,0.0,-1.22
3.23,8.31,8.93,9.0,1.07,4.67,4.35,488.44,118.77,0.88,220.87,11.14,65.44,53.85,0.0,-1.1
1.29,6.17,8.69,9.0,1.07,7.23,4.98,546.31,173.89,0.95,274.65,11.07,66.93,52.43,0.0,-0.17
2.54,5.87,12.92,9.0,1.86,2.61,4.33,521.29,109.37,0.93,261.71,10.3,63.35,50.52,0.0,-0.23
4.71,8.33,5.9,9.0,1.07,7.19,4.34,522.62,140.94,0.93,252.61,11.08,66.09,53.16,0.0,-0.89
2.54,7.18,11.36,9.0,1.78,7.03,4.2,513.91,124.15,0.93,251.99,10.66,63.93,51.89,0.0,-0.66
2.54,5.48,4.06,9.0,1.93,2.78,4.58,517.79,99.01,0.92,260.93,10.04,62.4,49.9,0.0,0.15
2.54,8.31,8.93,9.0,1.07,2.73,5.27,504.98,128.38,0.91,238.31,10.97,65.19,53.11,0.0,-0.15
