minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions,fitness
1.7,4.77,3.11,9.0,1.09,7.74,4.08,469.82,97.1,0.83,212.04,10.33,63.45,49.87,5.0,4.0
3.08,4.77,5.8,9.0,1.09,3.83,4.55,589.17,187.24,1.03,329.31,10.15,64.22,49.66,0.0,0.46
2.42,4.77,7.27,9.0,1.09,4.11,4.37,481.67,108.0,0.88,227.4,10.25,62.45,51.27,0.0,-0.27
3.06,4.77,8.04,9.0,1.09,3.36,4.38,484.78,110.47,0.88,228.8,10.22,62.9,51.14,0.0,-0.21
4.37,4.77,3.11,9.0,1.7,3.99,4.72,682.58,221.52,1.07,421.66,9.69,64.87,46.23,0.0,1.42
4.63,1.96,3.08,9.0,1.09,3.42,4.98,744.22,313.22,1.14,483.74,9.39,64.78,45.44,0.0,2.29
1.73,4.77,3.11,9.0,1.15,6.89,4.41,502.14,123.56,0.9,248.27,10.21,62.43,50.43,4.0,4.0
1.65,1.7,3.11,9.0,1.09,3.42,4.73,621.28,194.58,1.04,368.23,9.33,62.4,46.22,0.0,1.54
3.08,4.77,3.11,9.0,1.44,2.03,4.99,549.97,142.6,0.98,297.63,9.77,61.94,49.16,0.0,0.91
3.08,4.77,3.11,9.0,1.79,3.42,4.64,508.53,104.32,0.92,259.62,9.74,60.76,49.21,1.0,4.0
2.42,1.7,6.91,9.0,1.38,7.56,6.21,856.58,390.94,1.3,592.5,9.39,66.03,44.44,0.0,3.68
1.65,4.77,7.27,9.0,1.09,3.99,4.7,494.5,121.64,0.91,239.29,10.27,62.73,51.4,0.0,0.02
2.42,2.15,7.27,9.0,1.09,3.42,6.5,1256.63,775.95,1.7,981.47,9.24,69.53,42.98,0.0,5.77
1.65,4.77,4.72,9.0,1.64,4.11,4.47,486.07,100.1,0.87,235.71,9.96,61.42,49.87,0.0,0.13
1.65,1.7,4.8,9.0,1.09,5.42,4.78,607.01,189.05,1.02,351.63,9.54,63.21,46.65,0.0,1.38
4.99,2.62,3.11,9.0,1.09,4.04,4.98,724.56,300.69,1.12,460.98,9.66,65.81,46.1,0.0,1.99
2.42,4.77,7.27,9.0,1.09,4.11,4.37,481.67,108.0,0.88,227.4,10.25,62.45,51.27,0.0,-0.27
1.6,5.18,7.27,9.0,0.52,2.87,4.14,429.34,77.62,0.77,171.17,10.45,63.3,52.24,124.0,4.0
2.42,4.74,7.27,9.0,1.09,4.07,4.6,539.05,151.03,0.98,282.98,10.18,62.98,50.55,2.0,4.0
2.42,2.86,7.81,9.0,1.09,4.11,4.57,580.43,178.56,0.99,320.77,10.04,64.15,48.88,0.0,0.6
2.42,4.77,7.27,9.0,1.09,6.76,4.8,596.63,195.61,1.06,335.37,10.24,64.58,49.76,3.0,4.0
4.99,4.77,7.27,9.0,1.09,6.16,5.25,802.67,374.09,1.27,536.46,9.95,66.62,47.47,2.0,4.0
4.19,4.77,8.29,9.0,1.44,7.38,4.86,687.75,239.41,1.09,419.63,10.06,66.92,47.72,2.0,4.0
2.55,2.13,4.65,9.0,1.09,4.11,4.61,531.11,138.74,0.92,278.0,9.69,62.34,48.58,0.0,0.72
4.04,4.89,3.6,9.0,1.8,7.98,4.69,620.85,174.99,1.03,364.2,9.82,63.33,47.92,5.0,4.0
2.42,4.77,7.81,9.0,0.94,6.33,4.45,546.48,160.69,0.98,286.23,10.34,63.98,50.84,3.0,4.0
2.42,4.77,4.32,9.0,1.09,4.11,4.36,547.16,152.83,0.96,288.86,10.17,63.74,49.37,1.0,4.0
4.55,4.57,3.59,9.0,1.73,4.61,5.24,752.64,292.62,1.17,492.03,9.6,64.76,46.37,0.0,2.16
3.23,4.77,7.27,9.0,1.09,4.11,4.3,496.97,119.97,0.9,240.45,10.28,63.08,51.06,1.0,4.0
2.42,4.77,7.27,9.0,0.85,4.11,4.5,509.4,134.95,0.92,249.39,10.36,63.86,51.32,5.0,4.0
2.42,4.77,7.27,9.0,1.09,4.11,4.37,481.67,108.0,0.88,227.4,10.25,62.45,51.27,0.0,-0.27
4.44,4.77,7.27,9.0,1.09,4.11,4.67,613.14,209.27,1.06,352.41,10.13,64.43,49.25,1.0,4.0
3.9,4.77,7.33,9.0,1.78,4.11,4.83,677.99,211.03,1.08,416.88,9.82,64.97,47.07,0.0,1.28
2.42,2.54,7.27,9.0,1.43,6.0,5.24,754.41,305.87,1.22,489.83,9.68,66.04,46.32,0.0,2.17
3.7,4.77,7.27,9.0,1.09,7.19,4.63,602.27,196.78,1.0,336.19,10.25,66.08,48.64,3.0,4.0
3.23,4.77,7.27,9.0,1.06,4.11,4.58,578.95,182.87,1.02,318.76,10.22,63.96,50.24,1.0,4.0
3.23,4.77,8.42,9.0,1.41,7.92,4.57,591.82,176.78,1.0,331.93,10.14,64.2,48.99,3.0,4.0
2.91,3.12,2.57,9.0,1.85,4.11,5.33,618.99,176.62,1.03,367.94,9.44,61.74,46.53,0.0,1.83
4.86,4.77,5.23,9.0,1.27,4.11,4.72,638.6,214.6,1.05,373.66,10.07,66.11,47.99,0.0,0.95
2.42,4.83,5.47,9.0,1.09,4.11,4.45,525.52,141.08,0.93,268.05,10.16,63.4,50.18,3.0,4.0
2.39,4.77,8.23,9.0,1.13,4.11,4.54,531.06,144.68,0.98,273.94,10.22,63.23,50.82,0.0,0.09
2.42,2.78,5.24,9.0,0.99,3.21,4.69,562.68,166.85,0.99,306.77,9.92,62.89,49.13,0.0,0.69
2.18,4.77,6.32,9.0,1.71,7.38,4.67,567.89,156.06,0.99,312.58,9.94,62.92,48.61,4.0,4.0
2.42,4.77,2.32,9.0,1.6,4.11,4.39,580.72,158.31,0.97,322.03,9.86,63.87,47.54,0.0,0.64
1.94,4.77,7.27,9.0,0.78,7.66,4.36,487.66,122.93,0.89,228.9,10.46,63.65,51.6,32.0,4.0
4.49,4.77,6.84,9.0,1.84,3.6,4.84,711.27,235.83,1.1,448.78,9.68,65.47,45.97,0.0,1.61
2.91,4.77,8.12,9.0,1.18,6.5,4.58,511.94,131.58,0.93,257.12,10.24,62.61,50.89,4.0,4.0
2.42,4.77,8.5,9.0,1.09,4.11,4.58,507.43,126.14,0.91,249.04,10.26,63.67,50.83,0.0,0.02
4.7,3.84,7.89,9.0,0.55,7.65,4.5,501.04,147.91,0.91,243.24,10.42,63.42,51.59,71.0,4.0
2.42,4.77,6.97,9.0,1.09,5.67,4.56,565.43,167.0,1.0,304.54,10.26,64.46,50.07,3.0,4.0
2.42,4.77,7.27,9.0,1.09,5.43,4.77,551.99,162.59,0.98,291.32,10.2,64.29,49.95,3.0,4.0
2.42,4.77,7.27,9.0,1.09,7.36,4.24,488.38,110.55,0.85,228.64,10.35,63.98,50.06,5.0,4.0
3.41,4.77,6.61,9.0,1.01,3.74,4.67,585.49,190.09,1.04,326.26,10.18,63.86,50.12,0.0,0.49
2.35,1.32,7.27,9.0,1.09,6.95,6.04,934.03,462.24,1.32,668.65,9.17,66.64,42.73,0.0,4.18
2.37,4.77,7.27,9.0,1.99,6.27,4.75,676.05,223.72,1.07,413.71,9.71,65.33,45.93,4.0,4.0
2.42,4.77,8.1,9.0,1.09,4.11,5.16,695.23,280.41,1.18,432.39,10.06,65.04,49.09,1.0,4.0
1.98,2.35,7.27,9.0,1.37,7.13,4.65,532.52,133.56,0.95,280.19,9.9,62.01,49.52,0.0,0.48
4.79,4.77,7.27,9.0,0.68,4.11,4.43,538.51,172.96,0.95,276.92,10.32,64.43,50.63,31.0,4.0
3.08,4.77,7.11,9.0,1.09,3.26,4.52,553.57,162.02,0.99,296.24,10.18,63.39,50.44,0.0,0.22
2.42,4.77,2.87,9.0,1.69,5.43,4.71,654.86,207.61,1.12,396.85,9.8,63.62,47.81,5.0,4.0
2.42,4.77,6.64,9.0,1.77,3.45,4.77,621.3,187.08,1.05,365.08,9.75,63.07,47.72,0.0,1.1
1.79,4.77,7.27,9.0,1.16,4.54,4.35,481.6,109.17,0.87,226.1,10.27,62.81,50.68,1.0,4.0
2.42,1.86,7.27,9.0,0.69,5.43,5.65,685.22,287.81,1.18,427.02,9.71,63.85,48.47,39.0,4.0
2.92,4.77,7.27,9.0,1.93,5.43,4.68,626.03,177.58,1.05,368.14,9.79,63.61,47.53,1.0,4.0
2.42,4.77,3.44,9.0,0.62,7.28,4.17,448.04,94.91,0.82,192.21,10.48,62.84,52.27,47.0,4.0
4.56,3.39,7.27,9.0,0.77,3.47,5.14,686.41,292.17,1.11,420.87,10.05,66.25,47.46,1.0,4.0
4.56,2.9,7.27,9.0,0.76,4.11,4.98,671.96,281.89,1.11,408.34,10.02,65.28,48.51,6.0,4.0
2.42,3.39,7.27,9.0,0.77,3.47,5.07,666.55,270.1,1.14,402.67,10.07,65.34,48.29,29.0,4.0
3.16,4.77,7.27,9.0,1.23,6.09,4.28,477.34,104.78,0.86,224.0,10.26,62.28,50.95,3.0,4.0
4.56,4.55,7.27,9.0,0.77,3.58,6.94,1381.82,939.2,1.84,1098.97,9.47,72.09,44.25,19.0,4.0
4.56,3.39,4.71,9.0,0.69,6.33,5.38,771.22,367.64,1.2,502.02,10.04,67.46,46.86,9.0,4.0
1.69,3.39,7.27,9.0,0.88,4.38,4.52,494.74,121.16,0.9,238.56,10.23,62.95,51.19,6.0,4.0
1.81,3.42,7.27,9.0,1.31,4.11,5.08,555.52,152.42,0.99,300.98,9.98,62.55,49.44,0.0,0.85
4.56,4.5,7.27,9.0,1.09,3.47,4.53,568.86,171.4,0.97,307.27,10.16,64.65,49.28,1.0,4.0
2.42,2.44,6.56,9.0,1.09,4.11,5.45,724.28,299.6,1.18,463.02,9.72,64.87,47.03,0.0,2.2
1.31,3.62,8.67,9.0,1.23,7.81,4.78,651.95,241.62,1.14,390.68,10.08,64.64,48.57,0.0,1.03
3.73,3.2,3.19,9.0,1.09,4.11,5.45,727.37,299.71,1.19,464.11,9.82,65.37,47.03,0.0,2.14
1.6,3.07,7.27,9.0,1.09,7.25,4.95,499.52,122.34,0.92,247.83,10.15,61.8,50.98,0.0,0.34
2.08,4.77,7.27,9.0,1.09,5.71,4.6,550.36,165.14,0.99,291.65,10.29,63.61,50.55,1.0,4.0
2.42,3.41,7.27,9.0,0.53,2.01,4.41,452.65,96.29,0.83,197.49,10.2,62.61,51.72,90.0,4.0
2.42,4.77,7.27,9.0,0.61,4.11,4.09,455.16,96.65,0.8,193.8,10.48,64.34,51.12,70.0,4.0
1.94,2.91,2.65,9.0,0.93,3.98,4.91,540.24,149.65,0.95,286.0,9.93,62.68,48.69,0.0,0.83
2.09,4.77,7.27,9.0,1.91,4.11,5.18,785.67,303.81,1.22,519.51,9.63,66.35,45.58,0.0,2.24
1.35,4.77,3.99,9.0,1.91,4.11,4.6,535.7,130.12,0.93,284.01,9.78,61.74,48.2,0.0,0.66
2.42,4.77,4.96,9.0,1.09,4.11,4.6,579.96,177.59,1.01,320.41,10.19,63.98,49.85,2.0,4.0
2.42,1.77,3.45,9.0,1.58,2.09,6.44,1289.7,762.38,1.66,1022.67,8.51,67.5,40.0,0.0,6.47
1.86,1.66,8.43,9.0,1.09,2.25,5.07,694.55,248.82,1.09,434.76,9.25,64.46,44.81,0.0,2.25
2.82,3.01,7.27,9.0,0.5,3.54,4.44,463.77,111.54,0.84,209.52,10.22,62.52,51.42,104.0,4.0
3.86,4.77,7.27,9.0,1.09,4.11,4.48,568.26,171.01,0.96,306.19,10.18,64.91,48.93,0.0,0.4
2.13,4.77,8.79,9.0,1.74,4.22,4.35,507.71,113.4,0.89,251.84,9.99,62.87,48.86,4.0,4.0
3.78,4.77,7.27,9.0,1.09,3.57,4.64,580.64,182.68,1.01,319.89,10.15,64.24,49.88,1.0,4.0
2.42,4.77,7.27,9.0,1.09,4.11,4.37,481.67,108.0,0.88,227.4,10.25,62.45,51.27,0.0,-0.27
2.42,4.77,7.27,9.0,1.59,6.8,4.91,664.07,231.47,1.12,402.99,9.96,64.78,48.03,4.0,4.0
2.42,4.42,5.54,9.0,1.58,4.11,4.75,619.44,194.24,1.07,363.18,9.86,63.21,48.6,0.0,0.95
4.32,4.77,5.28,9.0,1.96,4.11,5.26,778.76,272.37,1.17,513.28,9.61,66.04,45.07,0.0,2.24
2.42,4.77,3.67,9.0,1.09,7.26,4.45,551.01,157.04,0.98,291.49,10.27,63.92,50.1,4.0,4.0
2.42,4.77,7.27,9.0,1.05,4.11,4.48,569.57,175.91,1.0,310.95,10.18,63.57,49.98,0.0,0.3
3.02,2.08,2.98,9.0,1.95,4.11,4.89,634.99,178.08,1.02,384.39,9.16,61.75,45.37,0.0,1.81
1.96,3.82,7.27,9.0,1.02,4.11,4.77,570.28,177.54,1.04,313.98,10.13,63.03,50.21,0.0,0.53
2.21,4.77,7.27,9.0,1.71,3.55,5.43,874.11,404.11,1.31,603.21,9.68,67.85,45.17,0.0,2.86
2.42,4.77,7.27,9.0,0.95,4.11,4.6,541.65,155.05,0.96,281.34,10.3,64.06,50.23,0.0,0.2
2.28,4.77,7.94,9.0,1.91,5.28,4.43,541.73,127.48,0.97,289.06,9.85,62.04,49.26,4.0,4.0
4.08,2.28,3.97,9.0,1.91,4.11,5.59,974.31,450.17,1.35,708.16,8.98,66.6,42.8,0.0,3.89
5.0,4.77,8.0,9.0,1.91,7.75,4.9,719.83,245.22,1.15,457.01,9.76,65.51,46.73,1.0,4.0
2.42,4.77,7.27,9.0,0.98,7.13,4.82,674.24,262.6,1.16,410.3,10.22,65.45,48.96,10.0,4.0
2.42,4.77,5.72,9.0,1.09,3.83,4.57,581.74,183.6,1.02,324.05,10.11,63.46,49.63,0.0,0.48
2.42,4.77,7.27,9.0,1.09,4.11,4.37,481.67,108.0,0.88,227.4,10.25,62.45,51.27,0.0,-0.27
1.45,1.87,7.27,9.0,1.15,4.11,4.89,567.45,161.17,0.99,313.6,9.65,62.49,48.19,0.0,1.1
3.94,4.77,7.27,9.0,1.37,6.72,4.54,530.16,132.68,0.96,273.96,10.18,62.96,50.69,1.0,4.0
3.45,4.77,4.75,9.0,1.86,4.11,5.16,640.12,185.96,1.08,381.8,9.76,63.57,48.02,0.0,1.36
2.42,4.77,7.27,9.0,1.09,4.11,4.37,481.67,108.0,0.88,227.4,10.25,62.45,51.27,0.0,-0.27
4.03,5.05,7.27,9.0,1.69,4.11,4.66,605.08,165.88,1.02,346.98,9.88,63.77,48.33,0.0,0.78
2.42,4.77,7.27,9.0,1.41,4.11,4.78,635.87,211.4,1.09,375.76,9.96,64.3,48.9,3.0,4.0
2.42,3.09,7.27,9.0,1.49,2.21,4.95,701.82,246.28,1.09,438.2,9.62,65.7,45.68,0.0,1.81
2.42,1.64,5.18,9.0,0.92,4.05,5.32,788.63,348.15,1.24,525.19,9.36,65.74,44.94,1.0,4.0
2.42,4.77,8.5,9.0,0.64,7.84,4.34,447.56,94.78,0.82,189.58,10.51,63.41,52.08,77.0,4.0
2.42,4.77,3.72,9.0,1.09,4.11,4.75,640.21,228.36,1.1,377.83,10.11,64.9,49.11,0.0,0.87
2.42,4.77,7.27,9.0,1.09,4.11,4.37,481.67,108.0,0.88,227.4,10.25,62.45,51.27,0.0,-0.27
2.42,1.68,7.27,9.0,1.54,4.11,5.46,871.65,380.65,1.28,606.89,9.17,66.4,43.05,0.0,3.36
2.28,1.32,4.0,9.0,1.09,4.11,5.1,671.25,233.94,1.11,418.05,9.13,62.43,45.72,0.0,2.18
2.42,4.21,7.27,9.0,1.96,4.11,5.04,819.6,324.39,1.23,550.11,9.58,67.51,44.41,0.0,2.38
2.42,2.43,3.0,9.0,0.84,4.11,5.11,590.51,198.09,1.06,335.99,9.76,62.76,48.67,1.0,4.0
2.42,2.23,5.09,9.0,1.55,3.79,5.91,902.48,407.6,1.34,635.64,9.25,66.83,43.52,0.0,3.71
2.42,3.29,7.89,9.0,1.09,4.8,4.59,541.38,148.29,0.95,282.52,10.14,63.78,49.54,0.0,0.35
2.42,2.29,7.27,9.0,1.09,7.42,5.01,717.89,290.25,1.16,455.09,9.85,65.35,46.69,0.0,1.78
4.52,4.77,7.13,9.0,1.52,4.11,4.65,646.59,203.27,1.03,382.66,9.99,65.64,47.51,0.0,0.95
2.42,4.77,7.27,9.0,1.79,4.11,5.92,1153.37,624.42,1.57,874.16,9.44,70.73,42.93,1.0,4.0
1.87,3.61,7.45,9.0,0.62,4.11,4.37,448.96,91.48,0.81,190.95,10.4,63.47,51.6,75.0,4.0
3.32,2.14,5.57,9.0,1.09,2.6,4.87,684.26,256.34,1.09,423.61,9.5,64.45,46.32,0.0,1.79
1.99,1.76,7.27,9.0,1.34,4.11,5.63,739.74,276.29,1.16,477.84,9.46,65.24,45.15,0.0,2.63
2.92,1.58,2.32,9.0,1.09,6.86,5.56,778.34,335.78,1.2,518.5,9.3,64.7,44.72,0.0,2.97
3.32,1.86,3.68,9.0,0.94,5.63,5.58,767.22,339.51,1.18,505.2,9.49,65.44,45.25,0.0,2.82
3.32,3.03,7.66,9.0,1.09,5.02,4.87,663.97,245.63,1.08,399.87,10.04,65.65,48.02,0.0,1.21
2.06,2.14,5.57,9.0,1.17,2.6,4.68,600.0,182.5,1.04,347.09,9.52,62.29,47.76,0.0,1.15
3.32,2.08,5.57,9.0,1.09,2.6,5.4,691.18,261.33,1.11,431.25,9.48,64.32,46.22,0.0,2.25
3.32,2.14,5.57,9.0,0.59,3.73,5.23,729.3,328.98,1.19,467.22,9.73,65.37,46.85,21.0,4.0
4.96,4.41,5.57,9.0,1.26,2.6,5.42,698.58,269.79,1.16,435.79,9.82,65.09,47.77,0.0,1.9
1.31,2.14,2.81,9.0,1.87,4.55,4.65,587.69,145.27,1.02,341.49,9.21,60.38,46.33,0.0,1.34
1.85,4.77,3.05,9.0,1.86,4.11,4.44,552.37,130.19,0.97,301.38,9.73,61.61,48.28,0.0,0.56
2.42,4.77,3.75,9.0,1.09,7.36,4.7,526.31,140.07,0.9,266.23,10.27,64.16,49.54,3.0,4.0
4.28,4.77,7.27,9.0,1.18,4.11,4.8,637.95,220.27,1.07,375.71,10.14,64.79,49.11,0.0,0.86
2.42,4.95,2.82,9.0,0.72,6.29,4.33,494.98,127.09,0.88,235.11,10.45,63.92,51.13,42.0,4.0
3.83,4.77,5.2,9.0,1.48,7.55,4.89,576.7,159.66,0.98,318.12,10.05,63.95,48.77,1.0,4.0
2.42,4.77,3.74,9.0,1.41,4.11,4.44,604.91,182.85,1.02,344.51,9.93,64.35,47.62,1.0,4.0
2.42,4.17,8.37,9.0,1.09,4.11,6.24,1115.9,649.27,1.63,838.43,9.65,70.0,44.64,0.0,4.59
2.45,2.9,7.86,9.0,0.81,4.11,4.73,548.48,168.26,0.99,292.06,10.12,63.17,50.72,6.0,4.0
2.35,4.77,8.74,9.0,1.86,4.11,5.04,753.16,279.25,1.19,490.81,9.72,65.32,46.14,1.0,4.0
1.85,4.77,6.66,9.0,0.71,5.74,4.33,454.39,94.99,0.8,194.42,10.47,64.08,51.3,50.0,4.0
3.59,4.77,3.05,9.0,1.86,2.19,5.46,746.11,267.24,1.21,488.99,9.44,63.71,46.09,0.0,2.36
3.93,3.88,6.3,9.0,1.72,4.11,5.69,816.69,339.5,1.19,548.97,9.63,66.83,45.32,0.0,2.81
1.85,2.3,3.05,9.0,1.69,3.32,4.57,532.15,115.39,0.94,285.24,9.38,60.51,47.67,0.0,0.89
2.64,4.77,6.28,9.0,0.86,2.74,4.75,522.57,142.76,0.92,262.37,10.24,64.05,50.16,3.0,4.0
4.78,2.61,4.18,9.0,1.85,7.96,5.03,745.56,264.68,1.12,482.7,9.53,65.51,45.22,0.0,2.06
2.01,4.78,3.05,9.0,1.35,5.91,5.32,701.27,272.75,1.14,437.77,9.95,65.73,46.93,2.0,4.0
2.42,4.77,7.27,9.0,1.09,6.98,4.6,513.28,130.07,0.93,255.25,10.29,63.45,50.64,7.0,4.0
2.42,2.79,7.27,9.0,0.79,4.96,4.89,686.42,283.87,1.12,421.36,9.99,66.05,47.37,7.0,4.0
4.85,3.57,7.27,9.0,1.09,4.11,4.98,685.91,271.52,1.16,423.45,9.96,65.07,48.32,0.0,1.42
2.37,4.77,7.27,9.0,1.09,4.11,4.91,654.28,239.38,1.1,390.87,10.13,65.27,48.54,0.0,1.1
4.21,4.77,2.48,9.0,0.72,4.11,4.24,486.43,122.81,0.87,229.57,10.38,63.1,51.5,0.0,-0.41
4.98,1.73,3.73,9.0,0.65,4.11,5.19,761.39,339.42,1.15,496.42,9.5,66.16,45.2,4.0,4.0
2.42,1.51,4.2,9.0,0.79,7.78,5.53,875.34,438.11,1.31,608.93,9.31,66.84,43.64,1.0,4.0
4.14,4.77,5.59,9.0,1.2,5.3,5.26,658.12,237.47,1.11,396.02,10.1,64.86,48.88,1.0,4.0
2.94,2.42,8.2,9.0,1.26,4.11,5.19,752.55,302.92,1.14,487.65,9.74,66.3,45.81,0.0,2.14
2.49,4.07,7.27,9.0,1.09,3.43,4.59,541.4,155.37,1.0,287.89,10.06,62.34,50.61,0.0,0.3
3.59,3.81,7.27,9.0,1.09,4.11,4.45,520.21,139.72,0.93,264.33,10.16,62.9,50.43,0.0,0.08
2.85,4.77,7.27,9.0,1.51,2.7,4.65,537.03,131.9,0.94,282.01,9.94,62.67,49.15,0.0,0.5
2.05,4.77,4.94,9.0,1.96,3.56,4.96,590.79,158.92,0.99,334.72,9.73,63.16,47.07,0.0,1.23
1.61,3.55,7.64,9.0,0.7,2.33,4.72,454.04,95.12,0.83,200.33,10.15,62.3,51.76,44.0,4.0
3.68,4.77,4.86,9.0,1.8,4.11,5.1,814.81,325.14,1.25,547.4,9.62,66.7,45.47,0.0,2.28
2.42,4.77,7.27,9.0,1.8,4.91,5.19,767.17,308.41,1.23,503.9,9.68,65.49,46.07,3.0,4.0
1.7,4.77,8.39,9.0,1.82,4.11,5.11,591.24,161.83,1.03,335.45,9.87,62.91,48.63,0.0,1.08
3.0,3.77,8.83,9.0,1.05,4.11,4.71,581.46,184.19,0.98,320.08,10.14,64.61,49.06,0.0,0.64
4.91,4.35,4.27,9.0,1.57,7.53,4.61,604.1,179.97,1.03,347.53,9.91,63.25,48.4,0.0,0.77
2.07,4.77,2.48,9.0,1.21,4.11,4.39,550.77,153.4,0.96,293.31,10.07,63.45,48.58,1.0,4.0
1.38,5.02,2.48,9.0,0.98,5.99,4.1,450.66,87.53,0.8,194.84,10.37,62.88,50.84,5.0,4.0
2.37,4.77,2.88,9.0,1.71,7.2,4.6,640.53,200.31,1.05,381.54,9.8,64.24,46.98,3.0,4.0
